,comment,recommend,prediction,no preprocessing,no smoothing,no preprocessing or smoothing
489,"['کیبرد', 'برا', 'تایپ', 'عالیه', 'و', 'ارگونوم', 'خوب', 'داره', 'و', 'ماوس', 'برا', 'کس', 'که', 'ماوس', 'بزرگ', 'و', 'سنگین', 'پسندید#پسند', '(', 'گیمر', 'یا', 'افراد', 'که', 'دس', 'بزرگ', 'داشت#دار', 'و', '.', '.', '.', ')', 'عالیه', '.', '\r', 'اسکرول', 'ویل', 'یک\u200cمقدار', 'صدا', 'میده', 'و', 'سرع', 'متوسط', 'و', 'مقبول', 'داره', '.', '\r', 'سفار', 'روسیه', 'یا', 'یک', 'دیگر', 'از', 'کشور', 'شرق', 'اروپا', 'هس', 'و', 'حروف', 'فارس', 'طبعا', 'بعد', 'به', 'اضافه', 'شده', '.', '\r', 'دکمه', 'بالا', 'کیبرد', 'شاید', 'کم', 'بددس', 'طراح', 'شده', 'باشه', 'و', 'فشردنشون', 'کم', 'سخته', '.', '\r', 'زیر', 'ماوس', 'یک', 'جا', 'خال', 'هس', 'که', 'به', 'نظر', 'برا', 'خامو', 'کردن', 'ماوس', 'و', 'عد', 'استفاده', 'از', 'باتریه', 'که', 'من', 'چیز', 'برا', 'قرار', 'دادن', 'داخل', 'در', 'باکس', 'دید#بین', 'و', 'البته', 'هنوز', 'منوال', 'رو', 'نخوند', '.', 'کیبرد', 'عال', 'مایکروساف']",recommended,recommended,recommended,recommended,recommended
490,"['از', 'فروشگاه', 'ایناز', 'بعد', 'چهار', 'روز', 'تاخیر', 'رسید', 'دس', '.', 'به', 'جا', 'سایز', 'xxl', 'که', 'دور', 'کمر', 'باید', '۵۸', 'باشه', 'سایز', 'L', 'با', 'دور', 'کمر', '۴۸', 'فرستادن', '.', 'بعد', 'لیبل', 'مارک', 'و', 'سایز', 'رو', 'از', 'پ', 'یقه', 'به', 'صور', 'ناشیانه', 'قیچ', 'کردن', 'به', 'جا', 'رو', 'پلاستیک', 'برچسب', 'xxl', 'زدن', 'فکر', 'کردن', 'مشتر', 'سایز', 'خودشو', 'نمیدونه', '!!', 'ضمنا', 'کیف', 'و', 'رنگ', 'چاپ', 'رو', 'تیشر', 'بسیار', 'پایین', 'و', 'ک', 'رنگ', 'بود#باش', 'و', 'زمین', 'تا', 'آسمون', 'با', 'عکس', 'فرق', 'داره', 'پشیمان', 'از', 'خرید']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
491,"['از', 'نظ', '.', 'ر', 'کیف', 'ارز', 'خرید', 'داشت#دار', 'نداشتن', 'کیف']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
492,"['دقیقا', 'روز', 'دو', 'رو', 'درصد', '60', 'گیر', 'میکنه', 'و', 'بالا', 'نمیره', '.', '.', '.', 'کا', 'دیجیکالا', 'خود', 'موجود', 'میکرد', 'واقعا', 'بد']",not_recommended,recommended,recommended,recommended,recommended
493,"['منکه', 'منظ', 'استفاده', 'کرد#کن', 'اما', 'تاثیر', 'دید#بین', '.', '.', 'پوس', 'تغییر', 'کرد#کن', 'فقَط', 'تبلیغه']",not_recommended,recommended,recommended,recommended,recommended
494,"['به', 'ظاهر', 'کالا', 'اصلا', 'نم', 'خورد#خور', 'که', 'ایتالیا', 'بود#باش', '.', 'فوق', 'العاده', 'ب', 'کیف', 'هس', '.', 'وزن', 'ظروف', 'بر', 'خلاف', 'اینکه', 'گفته', 'شده', 'چدن', '#هست', '،', 'خیل', 'سبک', 'هس', 'و', 'هیچ', 'شباهت', 'به', 'ظروف', 'چدن', 'داشت#دار', '.', 'چدن', 'نبودن', 'و', 'ظاهر', 'ب', 'کیف', 'کالا']",not_recommended,not_recommended,not_recommended,recommended,recommended
495,"['ال', 'رسید', 'دس', 'به', 'نظر', 'فوق\u200cالعاده', 'عالیه', 'و', 'راحته', 'حتما', 'پیشنهاد', 'میکن', 'راک', 'Elite', 'discivery']",recommended,recommended,recommended,recommended,recommended
496,"['۵', 'روز', 'پ', 'به', 'دس', 'رسید', 'و', 'برا', 'ps4', 'خرید', '،', 'صدا', 'خوبه', '،', 'ول', '۲', 'تا', 'جک', 'داره', 'که', 'باید', 'تبدیل', 'خرید', '(', 'کار', 'صدا', 'باید', 'گرف', 'که', 'یه', 'سر', 'usb', 'داره', 'یه', 'سر', 'دیگ', '۲تا', 'ورود', 'یک', '\u200cبرا', 'خود', 'هدفون', 'یک', 'دیگه', 'برا', 'میکروفون', ')', '.', '.', 'اگه', 'جنس', 'کار', 'صدا', 'خوب', 'نباشه', 'یخورده', 'نویز', 'بوجود', 'میاد', '.', 'تبدیلا', 'دیگه', 'که', 'فقط', 'سیمه', 'خرید#خر', 'چون', 'کار', 'نمیکنه', '.', '\r', 'جنس', 'بدنه', 'با', 'اینکه', 'پلاستیکیه', 'تو', 'ذوق', 'نمیزنه', '،', 'محکم', 'هس', '.', 'یه', 'دکمه', 'تنظ', 'volume', 'داره', 'سم', 'چپ', '.', 'برا', 'باز', 'با', 'توجه', 'به', 'قیمت', 'هدفون', 'خوبیه', '،', 'صدا', 'پا', 'میشه', 'راح', 'گرف', '،', 'برا', 'مکالمه', 'ه', 'صدارو', 'شنونده', 'واضح', 'میشنوه', '.', 'تو', 'تخفیف', 'گرف', '،', 'تا', 'از', 'این', 'گرون', '', 'شد#شو', 'با', 'این', 'وضع', 'دلار', 'حتما', 'خرید#خر', '.', 'برا', 'گ', 'بخرین', 'اما', 'تبدیل', 'باید', 'بگیرین']",recommended,recommended,recommended,not_recommended,not_recommended
497,"['این', 'لوس', 'دیروز', 'به', 'دس', 'رسید', '.', 'از', 'لحاظ', 'ظاهر', 'زیباس', 'و', 'جنس', 'ه', 'به', 'نظر', 'خوب', 'میرسه', '.', 'ول', 'طرح', 'پارچ', 'با', 'عکس', 'متفاو', '#هست', '،', 'لطفا', 'یا', 'عکس', 'به', 'روز', 'کرد#کن', 'یا', 'متناسب', 'با', 'عکس', 'ارسال', 'کرد#کن', '.', 'فقط', 'یه', 'مساله', 'اینکه', 'بسته', 'بند', 'بسیار', 'نامناسب', 'بود#باش', '،', 'واقعا', 'از', 'دیج', 'اینجور', 'بسته', 'بند', 'بعید', '#هست', '.', 'زیبا', 'ول', 'متفاو']",recommended,not_recommended,not_recommended,not_recommended,not_recommended
498,"['از', 'لحاظ', 'قیم', 'و', 'ظاهر', 'بسیار', 'خوبه', 'بخصوص', 'تو', 'شگف', 'انگیز', 'واقعن', 'خو', 'دس', 'و', 'سبک', 'خوبه', 'نسب', 'به', 'قیم']",recommended,recommended,recommended,recommended,recommended
499,"['شبیه', 'ادکلن', 'نیس', '.', 'صابون', 'مایع', 'ریختن', 'تو', 'اصلا', 'ارز', 'خرید', 'نداره']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
500,"['اصلا', 'خرید#خر', 'دیج', 'کالا', 'هیچ', 'نظارت', 'نداره', 'دیگه', 'رو', 'فروشه', 'اجناس', 'یه', 'باطر', 'با', 'یه', 'شارژر', 'خرید', 'باطر', 'اشتباه', 'فرستادن', 'شارژر', 'که', 'خرابه', 'اصلا', 'خوب', 'نیس']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
501,"['واقعا', '""', 'نسب', 'به', 'قیم', 'عالیه', '.', 'عالیه', '،', 'تو', 'خرید', 'شک', 'کرد#کن']",recommended,recommended,recommended,recommended,recommended
502,"['اول', 'خیل', 'خوب', 'بود#باش', 'البته', 'فقط', 'روز', 'اول', 'و', 'پس', 'از', 'به', 'روز', 'رس', 'اپ', 'دوربین', 'دیگه', 'با', 'وایرلس', 'کار', 'کرد#کن', 'که', 'کرد#کن', 'ب', 'انصاف']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
503,"['ندل', 'خوب', 'و', 'راحت', 'اس', 'و', 'البته', 'بسیار', 'سبک', '.', '.', 'کیف', 'جنس', 'خوب', 'بود#باش', 'ول', 'قیمت', 'تو', 'پیشنهاد', 'ویژه', 'ه', 'نسب', 'به', 'بازار', 'خیل', 'ب', 'بود#باش', 'صندل', 'راح', 'نشین']",recommended,recommended,recommended,recommended,recommended
504,"['بو', 'شیک', 'داره', '،', '\r', 'خوشبو', '،', '\r', 'خاص', '،', '\r', 'برا', 'همه', 'جا', 'و', 'همه', 'فصل', '.', '\r', 'من', 'که', 'راض', 'و', 'پیشنهاد', 'میکن', '.', 'خوشبو', 'و', 'شیک']",recommended,recommended,recommended,recommended,recommended
505,"['من', 'مدل', 'مردونه', 'و', 'زنونه', 'رو', 'خریدار', 'کرد#کن', 'از', 'رو', 'نظر', '.', 'واقعا', 'عالیه', 'پیشنهاد', 'میکن', 'اگه', 'یه', 'کتون', 'راح', 'و', 'سبک', 'رو', 'میخواین', 'داشته', 'باشین', 'حتما', 'خریدار', 'کرد#کن', '.', 'مرس', 'از', 'دیج', 'کالا', 'کتون', 'ریباک']",recommended,recommended,recommended,recommended,recommended
506,"['پشیمون', 'چون', 'همیشه', 'باید', 'تو', 'شارژ', 'باشه', '.', 'از', 'شارژ', 'میک', 'دو', 'ساع', 'بعد', 'بدون', 'اینکه', 'استفاده', 'کن', 'خال', 'میکنه', '.', 'امیدوار', 'واسه', 'شما', 'اینطور', 'نباشه', 'اگه', 'م', 'خرید', 'با', 'نصف', 'روز', 'به', 'زور', 'دوا', 'میاره']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
507,"['عال', 'عال']",recommended,recommended,recommended,recommended,recommended
508,"['مشخص', 'درج', 'شده', 'کاملا', 'اشتباهه\r', 'ضخامت', '۰.۳۳', 'میل', 'متره\r', 'حاشیه', 'ا', 'بر', 'مناسب', 'نداره', 'و', 'کاملا', 'مشخصه\r', 'بر', 'خلاف', 'توضیح', 'جاذب', 'اثر', 'انگشته', 'مشخص', 'اشتباه']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
509,"['سلا', 'خدم', 'دوس', '.', '\r', 'این', 'فندک', 'رو', 'حدودا', '3', 'هفته', 'پ', 'خرید', '،', 'تو', 'بسته', 'بند', 'شیک', 'رسید', 'دس', '،', 'بسته', 'رو', 'باز', 'کرد#کن', '،', 'ظاهر', 'فندک', 'خیل', 'زیبا', 'و', 'شیک', 'بود#باش', 'و', 'میشه', 'گف', 'از', 'عکس', '', 'ه', 'به', 'بود#باش', '،', 'ول', 'متوجه', 'شد#شو', 'گاز', 'نداره', '،', 'احتمال', 'داد', 'بخاطر', 'گرما', 'هوا', 'و', 'مسائل', 'ایمن', 'گاز', 'نداشته', 'باشه', '،', 'وقت', 'خود', 'شارژ', 'کرد#کن', 'دید', 'بو', 'گاز', 'میده', '،', 'حت', 'بعد', 'از', '1', 'روز', 'ه', 'بو', 'گاز', 'میداد', 'که', 'با', 'هماهنگ', 'با', 'دیج', 'کالا', 'و', 'خد', 'بسیار', 'خوب', 'این', 'شرک', '،', 'فندک', 'رو', 'پس', 'گرفتن', 'و', 'بعد', 'از', 'کارشناس', 'به', 'درخواس', 'خود', 'دوباره', 'نمونه', 'همینو', 'برا', 'فرستادن', '،', 'متاسفانه', 'تما', 'موارد', 'برا', 'نمونه', 'ارسال', 'شده', 'ه', 'صادق', 'بود#باش', 'و', 'باز', 'ه', 'نشت', 'گاز', 'دا', '،', 'اینبار', 'به', 'دلیل', 'هزینه', 'نسبتا', 'کم', 'که', 'کرد#کن', 'و', 'پروسه', 'حدودا', '10', 'روزه', 'برگ', 'و', 'ارسال', 'مجدد', 'و', 'اینکه', 'احتمالا', 'این', 'مشکل', 'اپیدم', 'باشه', 'از', 'تعویض', 'منصرف', 'شد#شو', 'و', 'دار', 'استفاده', 'میکن', 'و', 'بصور', 'جزئ', 'نشت', 'گاز', 'داره', 'و', 'بو', 'گاز', 'میده', 'ول', 'اگر', '5', '6', 'ماه', 'ه', 'کار', 'کنه', 'اندازه', 'قیمت', 'کار', 'کرده', '.', 'تجربه', 'یک', 'مصرف', 'کننده']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
510,"['تک', 'گوش', 'بودن', 'و', 'کیپ', 'نشدن', 'در', 'گو', 'ناکارا']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
511,"['سایز', 'اینا', 'رو', 'تو', 'توصیف', 'از', 'بالا', 'گرفتن', 'مثلا', 'عرض', '20', 'سان', 'باید', 'از', 'کف', 'بگیرن', '.', '.', 'خلاصه', 'کوچکن', 'وواسه', 'عروس', 'دامادا', 'خوبه', '.', '.', 'اون', 'فقط', 'یک', 'دس', '.', '.', 'چون', 'بدرد', 'مهمون', 'دار', 'نمیخوره', '.', 'عرض', 'وارتفاع', 'ک']",not_recommended,not_recommended,recommended,recommended,recommended
512,"['بو', 'خیل', 'لطیف', 'و', 'عالیه', 'وخیل', 'خاص', 'و', 'دخترانس', '\r', 'وقت', 'تو', 'خونه', 'میزن', 'بو', 'پخ', 'میشه', 'ول', 'وقت', 'میر', 'بیرون', 'و', 'یه', 'مسیر', 'و', 'ط', 'میکن', 'بو', 'میپره', 'در', 'واقع', 'ماندگار', 'یک', 'کمه', 'و', 'باید', 'تو', 'همون', 'مکان', 'که', 'میخوا', 'بو', 'بیاد', 'استفاده', 'کرد#کن', 'در', 'کل', 'خیلیدخو', 'اومد', 'ادوتویل', 'ورساچه']",recommended,recommended,recommended,recommended,recommended
513,"['عال', 'بود#باش', 'عال', 'بود#باش', 'من', 'از', 'سال', '2013', 'دار', 'pes', 'باز', 'م', 'کن', 'ول', 'این', 'من', 'رو', 'شگف', 'زده', 'کرد#کن']",recommended,recommended,recommended,recommended,recommended
514,"['بسیار', 'زیبا', 'و', 'بسیار', 'ب', 'دوا', '.', 'زیبا', 'اما', 'ک', 'دوا']",not_recommended,recommended,recommended,recommended,recommended
515,"['کوچک', 'اس', '.', 'فاصله', 'چشم', '', 'کمه', '.', 'اسباب', 'باز', 'اس', '.', 'کوچک', 'اس', '.', 'فاصله', 'چشم', '', 'کمه', '.', 'فقط', 'برا', 'بچه', '', 'خوبه', '.']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
516,"['فقط', 'برا', 'تنظیف', 'خوبه', 'میشه', 'استفاده', 'کرد#کن', 'افتضاح']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
517,"['به', 'نظر', 'همه', 'چیز', 'عالیه', '،', 'ول', 'موقع', 'استفاده', 'بو', 'خیل', 'بد', 'داره', 'مثل', 'بو', 'سوختگ', '.', '.', 'مهسا']",not_recommended,recommended,recommended,recommended,recommended
518,"['من', 'این', 'محصول', 'رو', 'سفار', 'داد', 'که', 'ظاهرا', 'باید', 'مال', 'برد#بر', 'bambum', 'میبود', 'اما', 'متاسفانه', 'چیز', 'که', 'دس', 'رسید', 'یه', 'جنس', 'چین', 'با', 'برد#بر', 'نامعلو', 'داخل', 'بسته', 'بند', 'نایلون', 'ب', 'کیف', 'و', 'با', 'طرح', 'عروسک', '!', 'بود#باش', '.', 'از', 'دیج', 'کالا', 'انتظار', 'ندا', 'بخصوص', 'که', 'همیشه', 'به', '“', 'تضمین', 'اصال', 'کالا', '“', 'اشاره', 'میکنن', '.', 'پیشنهاد', 'نمیکن']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
519,"['من', 'راض', 'ا', 'هرک', 'بخره', 'به', 'نفعشه', 'خیل', 'ظریف', 'وزیباس', 'توگردن', 'برا', 'اون', '', 'که', 'توعقد', 'یاروزتولدبرا', 'خانو', 'هاشون']",recommended,recommended,recommended,not_recommended,not_recommended
520,"['این', 'باز', 'واقعا', 'عال', 'بود#باش', 'و', 'من', 'اینو', '۹۷/۵/۷', 'گرف', 'و', '۹۷/۵/۱۱', 'تمو', 'کرد#کن', 'بازیو', '.', '(', 'بخ', 'داستانشو', ')', '\r', 'حتما', 'پیشنهاد', 'م', 'کن', 'خرید#خر', 'چون', 'واقعا', 'با', 'این', 'قیم', 'عال', 'حیف', 'اگه', 'این', 'باز', 'عال', 'رو', 'از', 'دس', 'بدین', '.', '\r', 'و', 'اینکه', 'برا', 'هیج', 'و', 'درک', 'ب', 'باز', 'پیشنهاد', 'میشه', 'ابتدا', 'Call', 'of', 'duty', 'black', 'ops', '1', 'رو', 'تهیه', 'کرد#کن', 'و', 'سپس', 'دوشو', 'تا', 'لذ', 'بیشتر', 'ببرید', '.', 'حرف', 'دیگه', 'ا', 'ندار', '.', '\r', 'یا', 'عل', 'شاهکار', 'دیگر', 'از', 'Activision', 'و', 'Treyarch']",recommended,recommended,recommended,not_recommended,not_recommended
521,"['با', 'برنامه', 'imediashareم', 'تونین', 'فیل', 'و', 'عکس', 'و', 'ویدیو', 'را', 'تو', 'ت', 'و', 'پخ', 'کنید\r', 'بعد', 'از', 'تس', '6', 'برنامه', 'مختلف', 'این', 'از', 'همه', 'به', 'کار', 'کرد\r', 'ول', 'در', 'کل', 'فول', 'اچ', 'د', 'رو', 'با', 'کم', 'لگ', 'پخ', 'میکنه\r', 'عکس', '', 'حج', 'بالا', 'که', 'با', 'گوش', 'گرف', 'باز', 'نکرد\r', 'موزیک', 'رو', 'راح', 'پخ', 'میکنه\r', 'سرع', 'جابجا', 'بین', 'فایل', 'خوبه\r', 'برد', 'مفید', '15', '', 'میشه\r', 'ول', 'نتونس', 'به', 'اینترن', 'وصل', '', 'یعن', 'تنظیمات', 'ه', 'ندیدم\r', 'صفحه', 'موبایل', 'رو', 'نشون', 'نمیده', 'تو', 'ت', 'وی\r', 'منو', 'ابتدا', 'دستگاه', 'که', 'رو', 'ت', 'و', 'نشون', 'میده', 'کاملا', 'متفاو', 'از', 'چیز', 'هس', 'که', 'داخل', 'بروشور', 'و', 'سا', 'موجوده\r', 'درضمن', 'من', 'با', 'گوش', 'ال', 'ج', 'تس', 'کرد#کن', '.', 'شاید', 'گوش', '', 'دیگه', 'به', 'جواب', 'بده\r', 'البته', 'بعید', 'میدون', 'کار', 'با', 'دانگل', 'ان', 'کس']",not_recommended,not_recommended,recommended,not_recommended,not_recommended
522,"['اسپرسو', 'ساز', 'نسبتا', 'خوب', 'ومطمئن', 'هس', 'ومیشه', 'با', 'خیال', 'راح', 'خرید', 'واز', 'اون', 'استفاده', 'کرد#کن', 'اسپرسو', 'ساز', 'nova', '148']",recommended,recommended,recommended,recommended,recommended
523,"['من', 'وقت', 'این', 'کالا', 'دس', 'رسید', 'و', 'باز', 'کرد#کن', 'واقعا', 'تح', 'تاثیر', 'خلاق', 'سازنده', 'قرار', 'گرف', 'چون', 'بسیار', 'شیک', 'و', 'زیبا', 'به', 'همراه', 'یک', 'جا', 'برا', 'هدقون', 'وق', '', 'ک', 'نم', 'خواین', 'استفاده', 'کرد#کن', 'داره', 'برا', 'هدیه', 'خیل', 'عالیه', 'این', 'هدفون\r', 'صدا', 'به', 'اندازه', 'کاف', 'ه', 'بلند', 'ه', 'با', 'کیفته', 'بعد', 'یه', 'حال', 'خاص', 'داره', 'ک', 'وقت', 'از', 'استفاده', 'میکنید', 'احساس', 'خستگ', 'یا', 'زدگ', 'بهتون', 'دس', 'نمیده', 'و', 'بسیار', 'ملا', 'گوشتون', 'رو', 'نواز', 'میکنه', '\r', 'ول', 'فقط', 'یه', 'نکنه', 'منو', 'موقع', 'خرید', 'به', 'شک', 'انداخ', 'ک', 'هنوز', 'ه', 'نمیدون', 'چرا', 'هیچ', 'جا', 'اطلاع', 'باب', 'چند', 'اه', 'بودن', 'یا', 'دسیبل', '', 'گفته', 'شد#شو', 'نه', 'تو', 'دیجیکالا', 'نه', 'تو', 'خوده', 'باکس', 'نه', 'تو', 'سایت', '\r', '\r', 'کسا', 'ک', 'قصد', 'خرید', 'این', 'محصول', 'رو', 'داشت#دار', 'دق', 'کرد#کن', 'ک', 'به', 'نظرات', 'توجه', 'کنن', 'که', 'به', 'صور', 'سبز', 'رنگ', 'زده', 'باشه', 'ک', 'طرف', 'محصول', 'رو', 'خریدا', 'کرده', 'نقد', 'و', 'رسید#رس', 'منطق', 'این', 'محصول']",recommended,recommended,recommended,recommended,recommended
